FISCAL YEAR,AGENCY,CLASSIFICATION,SALARY (ANNUAL) ,FULL/PART TIME,SERVICE TYPE,AGENCY #
2015,"AGRICULTURE, DEPT OF",ADMINISTRATIVE SPECIALIST 1,43284,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",ADMINISTRATIVE SPECIALIST 1,43284,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",ADMINISTRATIVE SPECIALIST 1,43284,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",ADMINISTRATIVE SPECIALIST 1,43284,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",ADMINISTRATIVE SPECIALIST 1,43284,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",ADMINISTRATIVE SPECIALIST 1,43284,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",ADMINISTRATIVE SPECIALIST 1,43284,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",ADMINISTRATIVE SPECIALIST 2,47688,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",ADMINISTRATIVE SPECIALIST 2,47688,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",CHEMIST 1,43284,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",CHEMIST 2,49932,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",CHEMIST 2,49932,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",CHEMIST 2,49932,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",CHEMIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",CHEMIST 3,52296,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",CHEMIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",CHEMIST 3,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,45372,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,47688,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,47688,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,52296,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,52296,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,52296,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,54828,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,54828,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,54828,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",COMPLIANCE SPECIALIST 2,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",DISTRICT VETERINARIAN,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",DISTRICT VETERINARIAN,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",ELECTRONIC PUB DESIGN SPEC 1,41400,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",FISCAL ANALYST 3,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",HUMAN RESOURCE ANALYST 1,46980,FULL TIME,EXECUTIVE SERVICE,60300
2015,"AGRICULTURE, DEPT OF",INFO SYSTEMS SPECIALIST 3,54900,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",INFO SYSTEMS SPECIALIST 5,63564,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",INFO SYSTEMS SPECIALIST 5,66540,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",INFO SYSTEMS SPECIALIST 6,61992,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",INFO SYSTEMS SPECIALIST 6,81988,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",INFO SYSTEMS SPECIALIST 7,86364,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",INFO SYSTEMS SPECIALIST 7,86364,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",INFO SYSTEMS SPECIALIST 8,94200,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LABORATORY TECHNICIAN 1,26256,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LABORATORY TECHNICIAN 1,30456,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LABORATORY TECHNICIAN 2,31632,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LABORATORY TECHNICIAN 2,33072,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,26172,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,26172,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,27144,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,27144,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,27144,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,27144,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,27144,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,27144,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,28308,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,28308,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,28308,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,28308,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,28308,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,28308,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,28308,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,29196,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,30468,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,30468,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,30468,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,30468,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,30468,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,31620,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,31620,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,33072,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,34488,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,34488,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"CORRECTIONS, DEPT OF",CHAPLAIN,66669,FULL TIME,REPRESENTED,29100
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,35988,PART TIME,UNREPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",LIVESTOCK BRAND INSPECTOR,36012,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",MEDICAL LAB TECHNOLOGIST,41400,PART TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",MEDICAL LABORATORY TECH 2,36012,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",MICROBIOLOGIST 1,45372,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",MICROBIOLOGIST 3,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",MICROBIOLOGIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",MICROBIOLOGIST 3,73105,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,37668,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,37668,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,39480,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,39480,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,39480,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,39480,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,39480,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,39480,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,41400,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,43284,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,45372,PART TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,47688,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,49932,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,52296,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 1,52296,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 2,41400,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 2,45372,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 2,45372,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 2,45372,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 2,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 2,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,47688,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,47688,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,49932,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,52296,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,52296,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,52429,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,54828,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,54828,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,54828,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,54828,FULL TIME,REPRESENTED,60300
2015,"CORRECTIONS, DEPT OF",CHAPLAIN,66828,FULL TIME,REPRESENTED,29100
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,54828,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,54828,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60336,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,60367,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,66490,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 3,73105,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 4,57492,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 4,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 4,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 4,63324,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 4,66348,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 4,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 4,69624,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 4,72960,FULL TIME,REPRESENTED,60300
2015,"AGRICULTURE, DEPT OF",NATURAL RESOURCE SPECIALIST 4,76560,FULL TIME,REPRESENTED,60300
